mesh,work_id,publication_year
D003865,2399937561,2016
D012559,2294251157,2016
D001068,2315196237,2016
D012559,2463889742,2016
D012559,2463889742,2016
D001523,2524586107,2016
D001523,2524586107,2016
D003865,2290942661,2016
D003865,2290942661,2016
D001523,2338566363,2016
D000856,2400162417,2016
D012559,2349790927,2016
D001523,2346397601,2016
D001523,2346397601,2016
D012559,2321146865,2016
D012559,2321146865,2016
D003865,2350763287,2016
D003865,2474563557,2016
D001714,2547407859,2016
D001523,2461286347,2016
D001523,2461286347,2016
D001008,2385404460,2016
D001714,2312084190,2016
D001714,2312084190,2016
D001523,2525191723,2016
D001523,2525191723,2016
D001321,2555366521,2016
D003865,2500698837,2016
D008607,2523591633,2016
D003865,2553080283,2016
D012559,2562265673,2016
D012559,2392527035,2016
D012559,2392527035,2016
D001523,2537211235,2016
D003865,2530479891,2016
D003865,2530479891,2016
D003865,2514351832,2016
D001523,2409052018,2016
D001523,2409052018,2016
D052018,2519783211,2016
D008607,2288785100,2016
D003865,2302460029,2016
D003865,2288312973,2016
D008607,2508385913,2016
D001523,2292204632,2016
D001714,2494938413,2016
D003865,2494938413,2016
D003865,2483884947,2016
D003865,2483884947,2016
D003865,2531210989,2016
D001523,2559853165,2016
D012559,2546330151,2016
D001523,3134829265,2016
D001068,2526608555,2016
D019964,2560507305,2016
D001321,2553595806,2016
D001523,2390404305,2016
D001523,2320038947,2016
D001523,2320038947,2016
D003865,2299972801,2016
D001008,2363636262,2016
D008607,2561174189,2016
D003865,2523739566,2016
D003865,2485476410,2016
D019955,2550041194,2016
D001289,2271857173,2016
D001289,2271857173,2016
D012559,2336687820,2016
D001714,2336687820,2016
D001523,2530836473,2016
D001289,2399728043,2016
D001289,2399728043,2016
D012559,2518806947,2016
D001714,2343798361,2016
D012559,2343798361,2016
D001008,2342576651,2016
D001008,2342576651,2016
D012559,2341617028,2016
D001523,2299355380,2016
D001289,2508430456,2016
D000856,2562571193,2016
D001523,2530847490,2016
D000856,2527829661,2016
D052018,2527829661,2016
D001289,2312089246,2016
D001289,2312089246,2016
D001289,2529912212,2016
D001008,2276677682,2016
D019955,2276677682,2016
D012559,2518127501,2016
D000856,2321238542,2016
D012559,2346121475,2016
D001008,2564497866,2016
D019964,2564497866,2016
D001321,2511577082,2016
D001523,2566946695,2016
D001714,2336065669,2016
D001714,2336065669,2016
D001289,2511019078,2016
D012559,2528647796,2016
D012559,2528647796,2016
D001523,2551949362,2016
D008607,2504712790,2016
D000856,2403857872,2016
D012559,2565878206,2016
D001523,2415452172,2016
D001289,2611959638,2016
D012559,2464730987,2016
D001008,2407018301,2016
D012559,2289847052,2016
D008607,2528647628,2016
D001523,2589787024,2016
D008607,2554473751,2016
D012559,2240009762,2016
D001523,2466774485,2016
D001714,2403844418,2016
D012559,2514746407,2016
D001008,2301268618,2016
D019955,2437464652,2016
D012559,2437464652,2016
D001289,2345507907,2016
D001523,2507696863,2016
D001523,2298790722,2016
D012559,2530405125,2016
D001714,2465318938,2016
D001523,2271722232,2016
D001008,2275319248,2016
D012559,2506231735,2016
D001523,2510643107,2016
D001523,2510643107,2016
D001008,2547460154,2016
D001523,2495122709,2016
D003865,2269973469,2016
D001523,2314311813,2016
D003865,2491961069,2016
D001523,2305719116,2016
D003865,2551386685,2016
D008607,2347023177,2016
D003865,2418270937,2016
D001008,2418270937,2016
D001523,2399924835,2016
D001289,2276946606,2016
D003865,2326763823,2016
D001068,2512263901,2016
D019955,2267427207,2016
D012559,2291357241,2016
D001714,2418911575,2016
D012559,2551191938,2016
D001714,2551191938,2016
D003865,2551191938,2016
D001008,2414580673,2016
D001289,2515478976,2016
D001289,2315785373,2016
D001523,2347064322,2016
D001289,2406254432,2016
D003865,2335185159,2016
D001714,2237028563,2016
D012559,2237028563,2016
D003865,2237028563,2016
D001714,2336923172,2016
D001523,2530769795,2016
D003865,2478017657,2016
D001523,2520465080,2016
D008607,2520465080,2016
D003865,2298765261,2016
D001008,2344104641,2016
D012559,2554044798,2016
D019964,2302257003,2016
D001523,2405489784,2016
D003865,2342940951,2016
D012559,2342940951,2016
D001321,2288718077,2016
D001523,2384958261,2016
D019964,2400629514,2016
D019964,2400629514,2016
D019964,2426820218,2016
D012559,2341075137,2016
D001523,2292232356,2016
D001523,2559884158,2016
D001523,2501350303,2016
D001523,2559805521,2016
D012559,2469462157,2016
D001523,2345662338,2016
D001008,2266261675,2016
D001523,2463765544,2016
D001289,2463765544,2016
D012559,2511185503,2016
D001714,2472459469,2016
D001714,2472459469,2016
D001008,2288963557,2016
D001289,2560864933,2016
D003865,2308136053,2016
D001068,2512033967,2016
D003865,2463274264,2016
D001523,2518134205,2016
D001523,2518134205,2016
D001289,2513078466,2016
D001289,2420703497,2016
D001523,2559258738,2016
D001523,2559258738,2016
D001523,2336908869,2016
D001523,2346992732,2016
D000856,2315196947,2016
D003865,2328520771,2016
D003865,2328520771,2016
D008607,2412855508,2016
D012559,2403916506,2016
D001523,2390810136,2016
D001523,2390810136,2016
D008607,2564282294,2016
D008607,2564282294,2016
D001523,2392412101,2016
D001523,2392412101,2016
D001289,2388723581,2016
D008607,2510688914,2016
D003865,2538042504,2016
D001714,2284984011,2016
D001523,2344430889,2016
D001523,2344430889,2016
D001289,2315535560,2016
D001523,2290646566,2016
D001523,2546938749,2016
D001321,2481666278,2016
D001289,2468501956,2016
D001523,2530845226,2016
D001321,2412331908,2016
D001714,2355291088,2016
D008607,2264782952,2016
D001714,2463322146,2016
D001289,2316098638,2016
D001068,2553755916,2016
D008607,2264434054,2016
D003865,2477590531,2016
D012559,2233448021,2016
D001523,2291327435,2016
D008607,2520562175,2016
D001523,2295128657,2016
D001523,2283949242,2016
D001714,2537328351,2016
D001289,2355762936,2016
D001523,2524586107,2016
D001523,2524586107,2016
D001321,2499881264,2016
D001289,2261752087,2016
D001321,2561153892,2016
D008607,2547203405,2016
D008607,2547203405,2016
D001321,2547203405,2016
D001321,2547203405,2016
D001714,2340697573,2016
D008607,2562379980,2016
D008607,2529670608,2016
D001523,2365584160,2016
D003865,2346393506,2016
D003865,2346393506,2016
D012559,2523410136,2016
D001523,2320693995,2016
D001714,2554570852,2016
D001008,2553992844,2016
D001289,2500737286,2016
D012559,2265828636,2016
D001523,2467721097,2016
D001321,2292250778,2016
D003865,2565398673,2016
D001523,2475065550,2016
D001523,2475065550,2016
D001068,2512144207,2016
D001068,2512144207,2016
D008607,2334529133,2016
D001523,2518342371,2016
D012559,2419493609,2016
D012559,2495192079,2016
D003865,2524725568,2016
D001523,2431076637,2016
D008607,2561220433,2016
D012559,2529011446,2016
D001008,2561503987,2016
D001008,2561503987,2016
D001068,2283316693,2016
D001523,2531684669,2016
D001289,2529999307,2016
D001714,2529999307,2016
D001523,2520193840,2016
D001523,2520193840,2016
D008607,2546835486,2016
D012559,2516485303,2016
D012559,2408094163,2016
D012559,2408094163,2016
D001714,2541373910,2016
D019964,2541373910,2016
D001523,2341309410,2016
D012559,2536552586,2016
D003865,2342676298,2016
D012559,2533481703,2016
D001523,2235213646,2016
D001523,2235213646,2016
D001008,2556848796,2016
D001008,2556848796,2016
D001008,2467657162,2016
D001523,2538477273,2016
D001714,2559611912,2016
D001008,2238924952,2016
D001523,2465271446,2016
D001008,2268432297,2016
D001008,2268432297,2016
D012559,2559784791,2016
D001068,2474691821,2016
D012559,2431275502,2016
D008607,2557756398,2016
D001289,2401388422,2016
D003865,2346021163,2016
D001714,2478451187,2016
D001714,2343234774,2016
D003865,2525671507,2016
D003865,2525671507,2016
D001714,2230025087,2016
D012559,2323989027,2016
D012559,2541835901,2016
D001523,2344639130,2016
D001523,2344639130,2016
D001289,2563289816,2016
D001321,2563289816,2016
D012559,2563289816,2016
D012559,2336605632,2016
D012559,2336605632,2016
D012559,2518635232,2016
D001523,2341525752,2016
D001523,2560835040,2016
D012559,2339880581,2016
D003865,2423087560,2016
D001523,2277003586,2016
D003865,2277302058,2016
D003865,2277302058,2016
D001523,2311163991,2016
D001523,2311163991,2016
D012559,2501055071,2016
D001714,2344003050,2016
D001714,2344003050,2016
D001289,2325535136,2016
D003865,2316720948,2016
D003865,2342537009,2016
D001523,2508935055,2016
D001523,2515144547,2016
D012559,2549275642,2016
D008607,2281113901,2016
D001523,2509783331,2016
D001289,2340953994,2016
D001523,2291820888,2016
D012559,2546788800,2016
D001523,2561830251,2016
D001008,2299885610,2016
D012559,2519487080,2016
D001523,2514116023,2016
D001523,2411688507,2016
D001523,2519932671,2016
D008607,2504830200,2016
D001008,2527566098,2016
D001008,2527566098,2016
D012559,2527456309,2016
D001523,2514097921,2016
D001523,2341734037,2016
D003865,2337626505,2016
D003865,2337626505,2016
D001008,2473500722,2016
D003865,2473500722,2016
D001008,2473500722,2016
D001523,2304912751,2016
D012559,2516946643,2016
D012559,2516946643,2016
D012559,2610121456,2016
D003865,2344441928,2016
D001068,2547020878,2016
D008607,2427005858,2016
D001321,2427005858,2016
D001289,2325419278,2016
D001289,2325419278,2016
D001068,2520907764,2016
D019964,2520907764,2016
D001321,2551503205,2016
D001321,2551503205,2016
D001714,2269291468,2016
D001321,2517878089,2016
D001321,2517878089,2016
D001714,2464564905,2016
D003865,2293922813,2016
D003865,2556064786,2016
D001523,2524225258,2016
D001523,2338631790,2016
D001289,2312050796,2016
D001523,2542571843,2016
D001523,2524462767,2016
D001523,2561935303,2016
D001008,2403330579,2016
D001289,2563747665,2016
D001523,2562419263,2016
D001523,2238670056,2016
D001523,2521245020,2016
D003865,2508614423,2016
D001068,2261007835,2016
D012559,2556491741,2016
D001523,2408360540,2016
D001523,2546284305,2016
D012559,2476930226,2016
D001523,2336413923,2016
D003865,2230357661,2016
D001289,2549654243,2016
D001714,2289386451,2016
D001289,2516275548,2016
D012559,2543961413,2016
D012559,2410538149,2016
D019964,2561383714,2016
D001008,2561383714,2016
D008607,2512526222,2016
D001289,2560883530,2016
D001289,2560883530,2016
D001289,2314751257,2016
D001008,2314751257,2016
D001523,2519949756,2016
D001289,2341784753,2016
D001068,2261414971,2016
D000856,2543957700,2016
D000856,2543957700,2016
D001523,2266208062,2016
D012559,2470241160,2016
D001523,2535310381,2016
D001523,2511517717,2016
D001523,2511517717,2016
D012559,2434127010,2016
D001321,2259733377,2016
D001008,2508747350,2016
D001523,2268830307,2016
D001008,2317963197,2016
D000856,2464003895,2016
D000856,2464003895,2016
D001523,2165965745,2016
D008607,2299052375,2016
D001289,2299052375,2016
D001289,2519021478,2016
D001714,2337400527,2016
D003865,2337400527,2016
D001523,2558959776,2016
D001068,2363875487,2016
D001068,2534421990,2016
D012559,2528666032,2016
D012559,2342712172,2016
D019964,2297830130,2016
D001523,2297830130,2016
D003865,2512002968,2016
D001523,2565049056,2016
D003865,2293305691,2016
D001008,2400212909,2016
D003865,2517708804,2016
D003865,2563551484,2016
D001714,2341115910,2016
D012559,2341115910,2016
D001523,2399744404,2016
D001523,2401854776,2016
D001008,2563639433,2016
D001523,2563859421,2016
D001523,2420051126,2016
D001289,2406248467,2016
D008607,2462043918,2016
D003865,2520698930,2016
D003865,2520698930,2016
D012559,2400635521,2016
D012559,2295764293,2016
D008607,2566464926,2016
D003865,2554960265,2016
D012559,2554960265,2016
D001523,2462289649,2016
D003865,2532899459,2016
D003865,2532899459,2016
D001714,2269819267,2016
D001523,2529629799,2016
D003865,2343300893,2016
D001714,2343300893,2016
D012559,2343300893,2016
D001523,2982087026,2016
D001068,2264347183,2016
D001714,2507135819,2016
D012559,2507135819,2016
D001289,2221287886,2016
D001523,2233524645,2016
D001523,2233524645,2016
D001008,2326216419,2016
D001714,2539766935,2016
D012559,2539766935,2016
D001523,2471468525,2016
D012559,2560738057,2016
D003865,2472856298,2016
D003865,2472856298,2016
D001008,2470374259,2016
D001714,2416259891,2016
D012559,2343645628,2016
D001714,2416912694,2016
D001008,2416912694,2016
D003865,2416912694,2016
D001714,2416912694,2016
D001068,2283398504,2016
D001523,2302193960,2016
D012559,2396363599,2016
D012559,2396363599,2016
D012559,2343729099,2016
D001714,2565202242,2016
D019964,2565202242,2016
D001321,2497572150,2016
D001321,2497572150,2016
D003865,2298895012,2016
D012559,2396829989,2016
D001523,2339205827,2016
D001523,2492693229,2016
D001321,2419326438,2016
D001321,2419326438,2016
D003865,2546786816,2016
D001714,2546786816,2016
D012559,2546786816,2016
D001321,2549896496,2016
D001321,2549896496,2016
D012559,2563325425,2016
D001714,2563325425,2016
D001523,2342515286,2016
D008607,2342515286,2016
D001008,2346150499,2016
D001523,2224895316,2016
D001523,2224895316,2016
D001523,2300611469,2016
D012559,2259235812,2016
D001289,2401508260,2016
D001289,2410725095,2016
D001289,2410725095,2016
D012559,2464639142,2016
D019964,2519662568,2016
D001008,2519662568,2016
D008607,2213377840,2016
D001523,2213377840,2016
D008607,2213377840,2016
D001523,2213377840,2016
D012559,2567606053,2016
D003865,2345739373,2016
D001289,2339297006,2016
D012559,2535371314,2016
D012559,2517129514,2016
D003865,2512927522,2016
D012559,2461671056,2016
D012559,2325074298,2016
D003865,2325074298,2016
D008607,2302393766,2016
D001008,2303506282,2016
D001289,2559189125,2016
D001714,2560406787,2016
D012559,2565323410,2016
D019955,2560307518,2016
D001289,2560307518,2016
D001714,2230043267,2016
D001714,2230043267,2016
D001289,2567042746,2016
D003865,2471807179,2016
D001523,2965741393,2016
D012559,2412983219,2016
D001523,2313785513,2016
D003865,2344221980,2016
D019263,2344221980,2016
D008607,2472758598,2016
D001523,2275478874,2016
D003865,2257438637,2016
D003865,2519495689,2016
D001523,2517249563,2016
D012559,2432162161,2016
D001321,2469949634,2016
D001523,2511653599,2016
D001714,2298903064,2016
D001523,2302050044,2016
D008607,2259790487,2016
D001714,2533344751,2016
D001714,2533344751,2016
D001714,2534390430,2016
D008607,2501587342,2016
D008607,2530639359,2016
D008607,2530639359,2016
D001523,2508131904,2016
D001714,2405272748,2016
D001008,2546875451,2016
D003865,2418619565,2016
D003865,2418619565,2016
D001289,2528835759,2016
D001523,2557009336,2016
D008607,2506784803,2016
D001523,2255993826,2016
D008607,2511536654,2016
D008607,2511536654,2016
D008607,2343829157,2016
D001523,2472404873,2016
D001523,2530660053,2016
D003865,2258703277,2016
D003865,2258703277,2016
D003865,2494966211,2016
D001714,2516817225,2016
D001523,2464677942,2016
D001523,2284482702,2016
D001321,2517679628,2016
D001289,2407606121,2016
D001289,2531324475,2016
D000856,2504539582,2016
D000856,2504539582,2016
D001523,2464947424,2016
D001523,2551039660,2016
D001523,2415078538,2016
D001523,2415078538,2016
D001289,2345303416,2016
D001523,2317812538,2016
D001523,2407494734,2016
D003865,2569544607,2016
D001008,2304166668,2016
D001714,2523630262,2016
D001714,2523630262,2016
D001321,2466741263,2016
D003865,2341343850,2016
D003865,2341343850,2016
D012559,2465954351,2016
D001008,2520188096,2016
D001008,2520188096,2016
D003865,2332136606,2016
D001289,2530475785,2016
D001523,2272625866,2016
D012559,2521465267,2016
D019964,2532329074,2016
D019964,2532329074,2016
D003865,2518154905,2016
D001523,2292965264,2016
D001523,2471470659,2016
D001523,2514689004,2016
D012559,2278045000,2016
D008607,2343046834,2016
D001068,2558519947,2016
D001289,2471636072,2016
D001289,2471636072,2016
D019964,2419350634,2016
D001008,2480844925,2016
D001008,2480844925,2016
D001714,2313291952,2016
D012559,2430553076,2016
D001714,2430553076,2016
D001068,2557575487,2016
D001068,2557575487,2016
D012559,2260712186,2016
D001289,2334909376,2016
D008607,2528776078,2016
D012559,2317341192,2016
D012559,2291597488,2016
D012559,2291597488,2016
D012559,2254761688,2016
D012559,2336660188,2016
D001289,2292608101,2016
D001289,2292608101,2016
D001523,2526745866,2016
D001523,2526745866,2016
D012559,2326457908,2016
D001321,2338245758,2016
D000856,2275244909,2016
D012559,2553725795,2016
D012559,2553725795,2016
D000856,2512830329,2016
D001068,2512830329,2016
D001523,2555528712,2016
D001523,2555528712,2016
D001523,2326839389,2016
D001068,2534447498,2016
D012559,4256688354,2016
D012559,2278357083,2016
D008607,2255189044,2016
D001321,2413157898,2016
D012559,2413157898,2016
D001523,2548674315,2016
D019964,2591868675,2016
D001321,2312112944,2016
D001321,2494342859,2016
D012559,2296678191,2016
D001714,2616966152,2016
D001523,2507445866,2016
D008607,2345029741,2016
D003865,2292600623,2016
D001008,2516441760,2016
D001289,2273416185,2016
D008607,2468905658,2016
D012559,2259012480,2016
D001714,2345971231,2016
D012559,2345971231,2016
D003865,2422355349,2016
D001008,2476894236,2016
D012559,2519455161,2016
D001523,2465598591,2016
D019964,2519737010,2016
D019964,2519737010,2016
D001523,2509865156,2016
D001068,2292648273,2016
D001068,2292648273,2016
D003865,2512833929,2016
D003865,2512833929,2016
D019964,2300079420,2016
D001523,2322949495,2016
D012559,2565446727,2016
D012559,2565446727,2016
D012559,2518283272,2016
D012559,2557432252,2016
D003865,2262060218,2016
D001523,2541176945,2016
D001523,2342539712,2016
D001289,2313883229,2016
D001523,2297238531,2016
D001289,2561222800,2016
D001289,2561222800,2016
